,Stock Code,Investment2019,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size
466,792,283146.0379,24199119.96,24517597.29,0.023256,433164.2473,196617.8497,4355841.593,1004021.487,276105.909,0.41483,155196.3908,0.954242509,6.572526925
467,600559,139923.2563,9269494.84,10085510.87,0.026484,164997.0082,96171.00897,4356662.575,1191547.214,291929.0675,0.67443,122337.2469,0.77815125,5.412396701
471,600259,92246.14203,10493665.66,10493665.66,0.145634,150059.4189,86572.7417,5771516.113,1613138.754,248423.3681,0.96396,229496.468,0.0,4.601386278
473,600230,20395.03624,4254549.98,4254549.98,0.113147,66796.43469,29781.84986,1361455.994,219875.143,56288.0366,1.20523,113639.03,1.322219295,5.454508799
476,601579,21536.06599,4257401.6,4257401.6,0.013018,54920.48064,38848.7896,1745534.656,281031.0796,48056.31461,1.09433,83189.62726,1.477121255,6.548089241
477,200488,25291.02751,2429726.92,2429726.92,0.158249,35231.04034,18222.9519,1287755.268,313568.4077,48603.10319,0.57936,34477.82499,1.079181246,4.433858663
478,603256,1687.760589,1296806.0,12965106.0,0.017218,15950.7138,13778.56375,648403.0,159831.3395,25093.5203,1.25547,146376.0467,1.301029996,5.035848274
479,600111,589847.4731,39382435.44,39382435.44,0.090543,496218.6865,211680.5905,18115920.3,4492748.235,1163621.793,0.9914,753779.8143,1.462397998,6.496295795
483,300402,18154.42465,1860420.0,1860420.0,0.06474,13022.94,14883.36,353479.8,79179.4752,12906.25446,0.88658,46622.1252,1.462397998,5.22
485,600228,9115.870481,1510663.2,1510663.2,-0.023401,20091.82056,14540.1333,725118.336,155537.8831,35307.09946,0.7061,49579.96622,1.113943352,6.028354291
486,589,81742.26759,3613309.18,3613663.66,0.081206,58896.93963,22583.18238,1842787.682,548229.3353,88264.92299,0.7398,167276.4908,1.477121255,6.055314641
487,635,10295.68822,2382268.55,2382268.55,0.076712,36686.93567,25013.81978,1238779.646,261382.5053,50446.82352,0.60849,63463.63417,1.230448921,6.345213355
488,935,153138.8878,12589103.27,12589131.09,0.114189,211496.9349,108581.0157,7427570.929,1511510.684,368808.6069,0.32869,240955.9691,1.322219295,5.498031357
498,893,38296.83719,2436511.06,4601971.89,-0.011382,37034.96811,14923.63024,365476.659,64323.89198,14601.52348,0.34629,235897.0791,1.041392685,6.530476715
499,815,83971.64458,4706930.75,4706930.75,0.086677,82371.28813,44715.84213,1035524.765,249043.706,43582.64855,0.52927,103929.031,1.361727836,5.861163481
504,600243,13690.5566,1926551.5,1926551.5,-0.155769,25045.1695,19024.69606,558699.935,119282.4361,31967.69288,1.11704,84691.20394,1.301029996,6.132493219
505,30,124624.004,8377032.94,8390610.01,0.030303,59058.08223,56544.97235,3434583.505,822582.7495,199065.0254,0.79286,458211.2126,1.380211242,5.98
514,968,50183.99726,5268661.13,9926577.29,0.005882,71126.92526,38197.79319,948359.0034,218122.5708,54748.76527,0.34709,281517.7319,1.278753601,4.721389218
515,600433,26051.22145,4208054.12,4208054.12,0.060897,57229.53603,43132.55473,2524832.472,699378.5947,172746.5129,0.74959,21881.88142,0.0,6.124144056
525,603779,28474.22603,1835755.89,1999822.42,0.162476,26067.73364,12391.35226,422223.8547,117800.4555,29921.31569,1.00927,18798.33075,0.301029996,5.862398388
526,900910,2411.882448,192666.99,192666.99,0.039877,3198.272034,1348.66893,115600.194,32368.05432,4952.312311,0.87572,6130.663622,1.079181246,4.704451104
528,600069,22591.4836,4335636.36,4335636.36,0.007547,64167.41813,42814.40906,1517472.726,372539.5542,61841.566,0.95407,101237.109,1.414973348,5.942431403
533,600301,38485.97738,1617819.2,1617819.2,0.022288,27017.58064,8898.0056,873622.368,184771.1308,35291.28599,1.19199,48372.79408,0.301029996,7.37423183
536,601608,99827.58861,16142639.77,16142639.77,0.044944,119455.5343,108962.8184,3389954.352,683075.8019,102461.3703,0.47558,253923.7236,1.414973348,4.14
537,2057,43804.41413,4401480.49,5281141.78,0.137546,69103.24369,44014.8049,1276429.342,271241.2352,56418.17692,0.46783,28201.29711,1.0,5.945048152
538,600810,23897.53562,4536465.96,4536465.96,0.070556,70315.22238,32322.31997,1043387.171,188331.3843,38231.27102,0.36806,47315.33996,1.342422681,5.314846821
543,600141,56065.77058,7336291.09,10570231.78,0.061983,99773.55882,71528.83813,3668145.545,928040.8229,179111.8788,1.08024,279265.5236,1.0,6.354546434
544,2213,15548.49375,2564700.0,2564700.0,0.222986,37829.325,21799.95,769410.0,198507.78,50817.99168,0.31279,42702.255,0.602059991,6.214332202
548,902,66637.38025,9270610.53,10305781.39,-0.003783,114955.5706,63735.44739,2688477.054,746052.3824,123844.6955,1.12672,412437.3712,1.079181246,6.097828694
550,601615,28119.96941,3393570.0,16970585.25,0.081794,47509.98,32663.11125,950199.6,244676.397,44531.10425,0.62126,840722.7933,1.447158031,6.75665859
551,852,28509.6407,4930015.68,4930015.68,0.017657,32045.10192,45602.64504,2169206.899,325381.0349,89479.78459,0.45339,13163.14187,1.176091259,4.91
552,600779,387900.0953,25269706.02,25282239.87,-0.081958,396734.3845,214792.5012,13645641.25,2585849.017,511998.1054,0.90273,231585.3172,0.0,6.8386472
553,603058,14336.02003,1662899.17,3109532.05,0.050991,26440.0968,17876.16608,615272.6929,154433.4459,34593.09189,1.03,60387.11241,1.146128036,6.202772787
557,603799,178542.4774,42488869.24,42488869.24,0.291899,590595.2824,297422.0847,16995547.7,2787269.822,487772.2189,0.39069,1273816.3,1.0,5.915736509
558,600148,16232.1868,1887829.44,1887829.44,0.043002,23912.50624,11798.934,717375.1872,199788.9896,50346.82539,0.17437,23578.98971,0.477121255,6.065296017
559,600547,910417.1026,71649714.92,84810901.75,0.084081,1053250.809,591110.1481,40840337.5,10802269.27,1857990.314,0.75239,2644403.917,1.491361694,5.781643706
560,601727,483179.3504,51213413.4,60654158.18,0.064103,809171.9317,275272.097,8706280.278,2598824.663,527561.4066,1.15314,1299818.61,0.602059991,6.117461001
564,603363,22587.84812,2914448.23,6877819.08,-0.025231,41385.16487,27687.25819,1049201.363,165249.2146,27100.8712,1.09709,227036.8078,1.322219295,6.631730828
565,2225,24586.01239,2935310.31,4424487.57,0.051597,50193.8063,27151.62037,1555714.464,307253.6067,67903.04708,0.88313,104108.1925,1.230448921,5.991606923
566,48,55935.3236,8704532.15,8705896.14,0.006515,105324.839,60931.72505,4787492.683,983829.7463,261698.7125,0.63609,407261.8214,1.322219295,5.680857458
567,600962,14687.72801,2077883.6,2144877.8,0.102426,27428.06352,19480.15875,664922.752,170220.2245,44767.91905,0.56376,16000.78839,1.462397998,5.89514099
568,600792,12517.18747,3474631.84,3474631.84,0.044643,45517.6771,36049.30534,1250867.462,210771.1674,44261.94516,0.60842,133599.5942,1.113943352,6.09290016
569,408,28369.56985,3494327.31,14714092.87,-0.148789,47173.41869,25333.873,1851993.474,352804.7569,80439.48456,0.31882,704216.4848,1.397940009,5.923439751
570,425,799807.1555,38262854.59,42850166.31,0.194323,179835.4166,258274.2685,9565713.648,2597091.255,506432.7948,0.77516,1767140.859,1.0,5.58
582,600273,206272.5151,15904492.1,16118218.61,0.232201,192444.3544,99403.07563,3021853.499,776616.3492,138237.7102,0.29183,499342.4125,0.77815125,6.440619672
586,600714,21845.65083,1674304.15,1674304.15,-0.039669,28128.30972,17161.61754,401832.996,108896.7419,27441.97896,0.19604,51149.99178,1.204119983,5.796616122
587,859,62428.86629,4228867.39,4229652.46,0.041894,70199.19867,29073.46331,634330.1085,118302.5652,19993.13352,0.52896,137463.705,0.698970004,5.801243566
588,600725,8937.811125,3216746.7,3216746.7,-0.011364,42139.38177,29352.81364,965024.01,252353.7786,39114.83569,0.82462,110816.9238,1.204119983,5.343406145
589,657,10910.90912,5298615.54,6028798.22,0.094249,65702.8327,45038.23209,2013473.905,361418.566,81680.59591,0.74523,318561.6979,0.954242509,6.16420851
593,581,214565.7805,15935143.85,15936669.36,0.024194,117123.3073,147400.0806,7011463.294,1332178.026,334376.6845,0.43559,254508.6097,0.903089987,4.18
595,599,53785.05282,3631180.99,3918820.09,0.055804,61730.07683,36311.8099,1525096.016,412538.4723,80032.46362,0.59236,191160.044,0.301029996,5.823995305
596,807,209345.9297,13398396.75,13399151.42,0.155056,235811.7828,100487.9756,5761310.603,985184.113,170436.8516,0.61875,43547.24212,1.491361694,6.319333438
600,601500,54723.0693,4732243.24,5678608.49,0.116638,85180.37832,51463.14524,2176831.89,580125.6988,156633.9387,0.936,191255.5339,0.301029996,6.958235132
601,600475,11921.75226,1403549.83,5588328.19,0.050473,24562.12203,13684.61084,463171.4439,89623.67439,21688.9292,1.05117,187208.9944,1.414973348,6.099977383
602,600523,48407.17173,5535411.29,5539065.08,0.057915,76111.90524,30444.7621,3321246.774,572915.0685,86510.17535,0.67661,222725.8069,0.602059991,5.764905349
604,600506,27213.14493,1506610.1,1506610.1,0.031345,25612.3717,9604.639388,497181.333,92972.90927,20547.01295,0.21441,40693.5388,1.176091259,5.404854692
605,688,74377.67839,15592314.37,15592373.59,0.211131,227647.7898,167617.3795,4521771.167,999311.428,265816.8398,0.42598,367356.3218,0.477121255,5.393643515
609,49,142133.4934,8361629.89,8441235.85,0.094867,112045.8405,48079.37187,3344651.956,903056.0281,143585.9085,0.58759,104840.1493,1.342422681,6.14151523
612,200570,3163.2768,339000.0,339000.0,-0.008772,4644.3,2584.875,128820.0,37937.49,8080.68537,0.31643,5637.57,1.322219295,5.159601735
614,2043,47328.08626,5457511.59,5694456.61,0.076135,85137.1808,47753.22641,1036927.202,208422.3676,40642.36169,0.78029,90826.58293,1.301029996,5.728160254
615,603227,51403.88914,3062955.0,3062955.0,0.078886,41962.4835,17611.99125,1470218.4,420482.4624,79050.70293,0.7554,11853.63585,1.380211242,6.220532664
617,600985,28260.49932,5521947.56,21702398.23,0.103867,72889.70779,51768.25838,883511.6096,235897.5998,60625.68314,1.03665,292331.3042,1.0,6.275709418
618,972,21510.8491,2668641.18,2668641.18,0.153333,33624.87887,22683.45003,507041.8242,138929.4598,25840.87953,0.34426,126680.3968,1.397940009,6.669270514
619,663,5467.18194,1224178.67,1616082.86,0.050328,17750.59072,9181.340025,538638.6148,151088.1315,30670.89068,0.72306,26665.36719,1.505149978,6.363232293
620,545,23168.91701,2916585.41,2999972.61,0.037543,49873.61051,31353.29316,1020804.894,270513.2968,55455.22584,0.99712,88109.19556,0.77815125,6.15139955
621,600165,18334.57015,2650500.21,2650500.21,-0.012755,36311.85288,25179.752,1537290.122,240585.9041,41380.7755,0.83536,147791.8917,1.079181246,5.903278946
622,600803,230826.2415,13080345.53,13080345.53,0.048276,184432.872,81752.15956,2485265.651,407583.5667,109639.9794,0.6454,492998.223,1.361727836,5.45371829
623,600579,50161.55786,2729475.37,5874585.81,-0.013353,16376.85222,16376.85222,928021.6258,162867.7953,41205.55222,0.7702,139873.8881,1.447158031,6.26
624,600815,106736.4485,5127133.05,5127133.05,0.735877,36915.35796,47425.98071,3025008.5,698776.9634,123683.5225,0.96723,132946.56,1.204119983,5.6
639,600876,42103.12269,4501010.0,4877655.69,0.328666,63464.241,37133.3325,1530343.4,351213.8103,75510.96921,1.09827,129404.2055,1.113943352,6.064796357
640,600444,5505.957344,1544751.38,1544751.38,0.062437,21935.4696,13516.57458,463425.414,136942.2098,25334.30882,0.45483,23202.16573,1.491361694,5.388774317
646,2162,20261.68613,3121769.08,3124816.5,0.099099,46514.35929,25364.37378,624353.816,97399.1953,14609.87929,0.755,55684.23003,0.77815125,5.862388036
647,600408,26540.13398,2396184.0,2396184.0,0.086758,36661.6152,17971.38,838664.4,174861.5274,31125.35188,1.20394,35918.79816,1.113943352,6.382957784
650,600103,68023.49762,4773042.86,4773042.86,0.035,80664.42433,42957.38574,2195599.716,551095.5286,133916.2135,0.58387,162617.5702,0.0,5.609918937
651,600006,52990.6,9160000.0,9160000.0,0.04328,100760.0,70990.0,3297600.0,717228.0,176438.088,0.46461,257670.8,0.602059991,6.123534253
656,683,128293.6292,8083907.26,8908385.71,0.050926,130150.9069,65681.74649,3071884.759,863199.6172,162281.528,0.23647,64585.7964,0.77815125,5.407571221
657,600796,14578.03881,1633599.62,1633599.62,-0.001842,27771.19354,16948.59606,588095.8632,112032.2619,28232.13001,0.17589,66438.49655,0.0,5.873912006
660,959,140038.8069,17851561.66,18671545.29,0.023188,308832.0167,145043.9385,4641406.032,884187.849,225467.9015,0.64723,816506.6755,1.230448921,5.423802569
663,600391,35082.17108,4559086.56,4559086.56,0.016188,51289.7238,30773.83428,1914816.355,499767.0687,78463.42979,0.50732,79191.33355,0.301029996,5.850082204
664,600010,443333.1246,41813919.29,60172243.1,0.03125,656478.5329,266563.7355,6272087.894,1499029.007,311798.0334,0.9764,1989294.357,1.380211242,7.552031845
665,55,19205.79275,3276111.26,3283025.73,0.090293,41606.613,21704.2371,1375966.729,343303.6989,86169.22843,0.37328,173212.4375,0.84509804,6.574545275
673,600265,19225.55821,3137266.0,3137266.0,-0.029317,54902.155,34117.76775,1756868.96,514762.6053,88024.4055,0.36927,66855.13846,1.255272505,6.334158017
674,2087,14218.44904,2911826.55,2915955.78,0.04386,36397.83188,29482.24382,1193848.886,251902.1148,55670.36738,0.46587,153641.71,1.041392685,4.999686636
677,600768,1664.412851,1638403.2,1638403.2,0.209279,19660.8384,17817.6348,507904.992,111231.1932,25360.71206,0.4598,33292.35302,1.397940009,6.136916718
678,600841,48616.54378,3689780.19,3689780.19,0.042773,54239.76879,27673.35143,1771094.491,462255.6622,80432.48522,0.50573,155081.4614,0.954242509,6.816947954
679,600761,121181.7265,7201959.2,7201959.2,0.088367,51133.91032,57615.6736,3745018.784,926892.149,155717.881,0.25519,276339.1745,1.361727836,5.73
690,822,10739.38096,4394901.36,4394901.36,0.091111,59770.6585,41751.56292,747133.2312,215547.9372,59706.7786,0.8665,149031.1051,1.041392685,6.73384266
691,600685,148382.682,12116168.92,12116168.92,0.002038,170636.0456,86327.70356,2544395.473,576305.5747,155026.1996,0.79925,651607.5645,0.602059991,6.066930706
692,300633,35397.73041,4697774.44,9697664.0,0.142994,56373.29328,30535.53386,1644221.054,306647.2266,51823.38129,0.24052,291317.8266,0.0,5.341070722
695,600493,19428.45408,1523200.0,1523200.0,0.072797,25285.12,15803.2,365568.0,64705.536,17794.0224,1.09936,49229.824,1.204119983,4.569187093
696,630,268036.6251,22276100.73,24526822.61,0.093897,354190.0016,186562.3436,11583572.38,2670013.433,747603.7614,1.14342,685279.4237,1.361727836,5.525566119
697,600733,108527.6082,9848240.31,20402970.53,0.120921,141158.1111,78785.92248,3840813.721,679824.0286,134605.1577,0.26453,1128896.359,0.602059991,7.335425043
701,812,26009.83927,2212003.17,2536685.63,0.074919,26986.43867,12166.01744,1172361.68,313020.5686,56969.74348,0.25092,44823.23508,1.505149978,5.774461164
703,600156,42085.99313,1797434.84,1797434.84,0.100985,30915.87925,11458.64711,647076.5424,128121.1554,19218.17331,0.1958,83418.95092,1.079181246,5.037303871
704,2746,33086.81518,5653739.65,7219692.4,-0.013308,83675.34682,50883.65685,2431108.05,452186.0972,75062.89214,0.55675,177893.2207,1.361727836,5.571836573
705,600866,28974.97829,2865546.98,3281245.1,0.016018,45848.75168,26506.30957,802353.1544,188954.1679,49317.03781,0.5948,121865.443,1.431363764,6.936799578
706,600232,5318.818538,2341493.05,2341493.05,0.089983,31376.00687,20780.75082,1381480.9,312214.6833,57135.28704,0.14221,16413.86628,1.397940009,5.880602249
707,2263,25841.73541,3869392.14,3869421.81,0.040404,67714.36245,30955.13712,812572.3494,234427.1228,59310.06207,0.78105,190955.9663,1.361727836,5.859595208
708,600091,14159.3139,1631548.71,1631548.71,0.050704,27573.1732,13664.22045,538411.0743,111989.5035,29565.22891,0.71665,86259.9803,1.361727836,6.33003012
709,603663,42542.92767,2524091.29,2542089.0,0.067837,43666.77932,24925.40149,1489213.861,246464.894,55701.06605,1.12574,45503.3931,1.462397998,5.745664329
712,877,166330.1965,10429124.55,12427367.06,0.127498,187724.2419,87343.91811,5527436.012,1227090.795,321497.7882,0.7113,670456.4529,1.041392685,6.598581005
715,600127,37363.13076,2573550.7,2573550.7,0.049738,40662.10106,23483.65014,1338246.364,270325.7655,65689.16102,1.22911,40507.68802,1.431363764,5.862281376
716,200012,39820.87256,2740134.84,2740134.84,0.097778,46034.26531,17468.35961,959047.194,152008.9802,28729.69727,0.16986,16550.41443,1.491361694,5.824225625
717,932,76792.2867,20178759.38,20180729.97,0.059867,246180.8644,110983.1766,11905468.03,2357282.671,627037.1904,1.22938,1007018.426,0.698970004,6.422231273
718,600860,34127.47901,1932000.0,1932000.0,0.185771,13524.0,15456.0,521640.0,153101.34,28476.84924,0.2179,67349.52,0.903089987,5.17
719,200017,1088.158943,419733.44,419733.44,0.011976,4687.023413,3620.20092,235050.7264,40428.72494,9541.179086,0.36669,8235.170093,0.301029996,4.739825615
725,900907,381.3406167,24128.61,24128.61,0.388888,398.122065,177.9484988,4825.722,1331.899272,299.6773362,1.10077,116.5411863,1.414973348,5.878421281
726,795,42927.33983,6778036.7,6904136.19,0.089445,113871.0166,50835.27525,3253457.616,548207.6083,96484.53906,1.17999,29273.53745,0.0,6.382986409
728,777,37930.84989,4666057.73,4666192.11,0.052768,62525.17358,25663.31752,886550.9687,138301.9511,28351.89998,1.16352,156037.4642,1.431363764,5.409797401
729,600189,20770.45706,1812636.43,2724124.53,0.061452,27733.33738,16766.88698,616296.3862,131271.1303,21397.19423,0.37657,97196.76323,1.176091259,6.291697341
732,600346,1145922.131,73316845.37,113188724.6,0.146115,901797.1981,394078.0439,16129705.98,4790522.676,1087448.648,0.9363,4904467.435,1.113943352,4.883333901
737,600598,235618.8397,17314602.31,17314602.31,0.049569,263181.9551,142845.4691,8657301.155,2441358.926,444327.3245,0.84131,782620.0244,0.698970004,5.893893746
738,59,155604.3683,9740584.0,9740605.05,0.05546,169486.1616,101058.559,3214392.72,536803.5842,114339.1634,0.61077,259684.5306,1.342422681,4.397189616
739,401,257719.2728,22916120.36,22921364.77,0.143914,373532.7619,240619.2638,10312254.16,2160417.247,462329.2908,0.27387,1264571.694,1.146128036,5.702797655
741,603311,49893.91572,2347800.0,2347800.0,0.006301,15143.31,12912.9,633906.0,164498.607,27142.27016,0.85172,99523.242,1.146128036,4.06
743,761,30416.18058,13692963.84,13692963.84,0.085399,193070.7901,126659.9155,4107889.152,985893.3965,174503.1312,0.13451,160344.6066,1.079181246,6.706351469
744,600456,140426.9287,10451153.85,10451153.85,0.096614,167218.4616,66626.10579,2926323.078,779865.1003,181708.5684,1.20939,447727.4309,1.079181246,5.584337575
745,601038,22993.06982,4121735.4,4121735.4,0.176271,25554.75948,32973.8832,906781.788,136470.6591,28795.30907,0.49403,62320.63925,1.505149978,6.52
754,2144,14489.85535,1395640.66,1765857.65,0.037383,21353.3021,11339.58036,753645.9564,215165.9206,48842.66397,0.43681,8511.433873,0.903089987,4.949437344
759,2946,19034.77017,1072260.6,10722605.96,0.028665,15547.7787,6969.6939,418181.634,100781.7738,27815.76957,0.40421,51254.05649,0.477121255,5.361157214
764,2863,4473.608973,1036684.52,2101165.5,0.071017,6427.444024,8034.30503,518342.26,117404.5219,26063.80386,1.18498,6429.56643,0.698970004,5.61
